top_k,feature,outer_fold_count,mean_rank,mean_z_score,mean_abs_z_score,mean_ranking_score
200,kras g12c mutant,1,193.0,-2.7650182750869323,2.7650182750869323,1.6590109650521594
200,pd-l1 tps >=,1,170.0,2.650987729996546,2.650987729996546,1.6568673312478412
200,no additional focal,1,187.0,2.647543825497407,2.647543825497407,1.6547148909358795
200,mg m with,1,171.0,-2.544832248969216,2.544832248969216,1.6541409618299905
200,assay comprehensive solid-tumor,1,195.0,-2.646198069063592,2.646198069063592,1.653873793164745
200,md ---,1,189.0,-2.5439243686766297,2.5439243686766297,1.6535508396398093
200,ml <=3.0,1,196.0,2.7548786475491656,2.7548786475491656,1.6529271885294994
200,ng ml <=3.0,1,197.0,2.7548786475491656,2.7548786475491656,1.6529271885294994
200,specimen.,1,172.0,-2.63896059901189,2.63896059901189,1.6493503743824312
200,g12c driver with,1,190.0,-2.7464436386601654,2.7464436386601654,1.6478661831960992
200,--- history of,1,200.0,-2.6355003056991846,2.6355003056991846,1.6471876910619905
200,biopsy demonstrated kras,1,191.0,-2.744136774467968,2.744136774467968,1.6464820646807807
200,alterations. -,1,174.0,2.5288236890990548,2.5288236890990548,1.6437353979143856
200,ascites or,1,192.0,2.627700285848884,2.627700285848884,1.6423126786555526
200,in size largest,1,175.0,2.517913063971772,2.517913063971772,1.636643491581652
200,pre-treatment labs.,1,176.0,-2.6159990246514107,2.6159990246514107,1.6349993904071316
200,mg q3,1,195.0,-2.7189612809260555,2.7189612809260555,1.6313767685556333
200,pain palpitations gastrointestinal,1,196.0,-2.8340208801285436,2.8340208801285436,1.6295620060739124
200,exertion mild,1,197.0,-2.83277969462962,2.83277969462962,1.6288483244120313
200,of lung cancer,1,199.0,2.6029303112993567,2.6029303112993567,1.626831444562098
200,offer early palliative,1,177.0,-2.6980930569714316,2.6980930569714316,1.618855834182859
200,reinforce smoking,1,179.0,2.6962073449569672,2.6962073449569672,1.6177244069741803
200,short-acting bronchodilator albuterol,1,180.0,2.690525593463371,2.690525593463371,1.6143153560780226
200,last oncology visit,1,181.0,-2.6904572722960975,2.6904572722960975,1.6142743633776584
200,no bone pain.,1,200.0,-2.576519491786063,2.576519491786063,1.6103246823662896
200,if worsening,1,182.0,-2.56459919840815,2.56459919840815,1.6028744990050938
200,compromise.,1,183.0,2.6690708507088603,2.6690708507088603,1.601442510425316
200,dexamethasone taper,1,185.0,2.653701769491318,2.653701769491318,1.5922210616947907
200,sleep hygiene,1,187.0,2.630157770803546,2.630157770803546,1.5780946624821275
200,60 %.,1,188.0,2.6273024401754035,2.6273024401754035,1.576381464105242
200,lesions are,1,189.0,-2.5207663926984964,2.5207663926984964,1.5754789954365602
200,with associated right,1,190.0,-2.728997656967164,2.728997656967164,1.569173652756119
200,- prescribe,1,191.0,-2.611008182501062,2.611008182501062,1.5666049095006371
200,ffpe,1,192.0,2.701209810040808,2.701209810040808,1.5531956407734646
200,suggests potential,1,193.0,2.584405571340642,2.584405571340642,1.5506433428043853
200,1 no fever,1,194.0,2.4771050638021896,2.4771050638021896,1.5481906648763686
200,proportion score <,1,197.0,-2.680599085787718,2.680599085787718,1.5413444743279379
200,score <,1,196.0,-2.680599085787718,2.680599085787718,1.5413444743279379
200,post-hospitalization complete,1,200.0,2.5496159432329404,2.5496159432329404,1.529769565939764
400,% low,5,9.0,-3.7329096945239413,3.7329096945239413,3.621923173180715
400,syndromes --- physical,5,48.2,-3.6794153779278687,3.6794153779278687,3.355132675476137
400,neurologic symptoms or,5,33.6,-3.443944520641184,3.443944520641184,3.2013817434421354
400,lung no,5,29.4,3.4207339030786814,3.4207339030786814,3.1688579424887324
400,55.,5,33.4,3.281059234514372,3.281059234514372,3.1150461933878093
400,hour <new,5,65.8,3.3525216539057396,3.3525216539057396,3.006767806855337
400,hour <new note>,5,65.6,3.3525216539057396,3.3525216539057396,3.006767806855337
400,kidneys,5,46.0,3.4151140663049353,3.4151140663049353,2.936012016174865
400,pd-l1 <1,5,61.0,-3.35308766577941,3.35308766577941,2.8691224030034057
400,nkda social history,5,52.4,-3.2768271965955607,3.2768271965955598,2.783667356235026
400,nkda social,5,57.0,-3.2768271965955607,3.2768271965955598,2.7691868349246436
400,canal,5,64.8,3.2016965339573438,3.2016965339573438,2.761086166388402
400,low pd-l1 expression,5,62.6,-3.2121857503096516,3.2121857503096516,2.6867540277120137
400,high pd-l1 expression,5,99.0,3.227785609770102,3.227785609770102,2.6370890417738653
400,high pd-l1,5,90.8,3.192909261967116,3.1929092619671158,2.5930769554778874
400,is within,5,78.2,-3.099243830249701,3.0992438302497005,2.5054863948040764
400,carcinoma adenocarcinoma,5,119.8,3.183564171417886,3.183564171417886,2.4819651303510657
400,lung carcinoma adenocarcinoma,5,142.0,3.1154585869490785,3.1154585869490785,2.3748356555665557
400,moderate complexity <new,5,148.8,-3.000034572573083,3.000034572573083,2.354981283376113
400,he reports increasing,5,113.4,-2.99644243101086,2.99644243101086,2.239226167845924
400,mediastinum hilar nodes,5,120.4,-3.0085244810007503,3.0085244810007508,2.21895100598288
400,pd-l1 <1 %.,5,117.4,-3.04322300373286,3.04322300373286,2.216981741073838
400,<1,5,149.8,-2.954226974923359,2.954226974923359,2.1673385147953805
400,cell-cycle progression.,5,147.0,-2.825346741229583,2.825346741229583,2.1131286457209972
400,of first-line carboplatin,5,145.2,-2.9409162939316187,2.940916293931619,2.069456585510784
400,800,5,152.8,2.845812411670017,2.845812411670017,2.0540131927015333
400,lung no new,5,160.0,2.8125882131695947,2.8125882131695947,1.9978563687253512
400,2.5 mg,5,203.0,-2.813186480511964,2.813186480511964,1.851500628288085
400,none rash,5,175.8,-2.8428861375371053,2.8428861375371057,1.8014001599094205
400,of oral prednisone,5,210.4,-2.69933643785896,2.69933643785896,1.6381718999663057
400,syndromes ---,4,23.0,-3.4912785458863675,3.491278545886368,3.23393062372375
400,cancer syndromes ---,4,24.25,-3.468745270228745,3.468745270228745,3.212703637662217
400,cava,4,72.0,-3.4163485530902276,3.416348553090228,3.0085124979222226
400,vena cava,4,73.0,-3.4163485530902276,3.416348553090228,3.0085124979222226
400,superior vena cava,4,84.5,-3.404176153681009,3.4041761536810085,2.989014244027034
400,or masses.,4,39.5,3.348716752006747,3.348716752006747,2.947718310139015
400,reasonable,4,55.0,-3.251102212486755,3.251102212486755,2.870294529376105
400,spinal canal,4,94.5,3.0039100476727447,3.0039100476727447,2.364556329037535
400,tps >=,4,104.75,2.9884149852414144,2.9884149852414144,2.3611225442716797
400,cancer nsclc -,4,90.75,3.031786359508291,3.031786359508291,2.3604665572097163
400,spinal,4,115.5,2.9826732716426974,2.9826732716426974,2.353012768618841
400,pain palpitations or,4,124.0,3.0153061757302675,3.0153061757302675,2.330521726534195
400,objective,4,100.5,2.9776127293099077,2.977612729309908,2.2939686125737353
400,phase ii,4,113.5,-2.9892858270194393,2.9892858270194393,2.2159126625897305
400,1 % low,4,102.25,-2.9730336153458308,2.9730336153458308,2.1996825147391394
400,nodules or masses.,4,125.5,2.9792581558066535,2.9792581558066535,2.184912916738548
400,lobe primary nsclc,4,132.5,2.9142007537509795,2.91420075375098,2.1022344321444337
400,first hour <new,4,134.5,2.9235697160800087,2.923569716080009,2.0719752856217815
400,- left lung,4,141.0,2.8566953627911285,2.8566953627911285,2.0476280931720896
400,epidural,4,138.75,2.793762094092339,2.793762094092339,2.026366964481907
400,seizures dermatologic,4,164.0,-2.866409069078576,2.866409069078576,1.9854400460398811
400,immunoprofile,4,140.25,2.840519791504903,2.840519791504903,1.9830695457509355
400,with differential and,4,160.25,-2.903791398142607,2.903791398142607,1.9714835832863846
400,differential and,4,163.0,-2.8908815438068167,2.890881543806817,1.9633816137106308
400,disease progression depression,4,151.5,-2.8461377955291693,2.8461377955291693,1.9583181974359856
400,lesions. past,4,154.0,2.8252112931155624,2.8252112931155624,1.942519252448223
400,lesions. past medical,4,153.5,2.8252112931155624,2.8252112931155624,1.942519252448223
400,morphine 2.5,4,178.75,-2.8212733163783534,2.8212733163783534,1.9114604790509782
400,morphine 2.5 mg,4,179.25,-2.8212733163783534,2.8212733163783534,1.9114604790509782
400,dermatologic none rash,4,163.5,-2.8653706078364385,2.8653706078364385,1.8405893931281785
400,whichever,4,184.5,-2.8119899355985933,2.8119899355985933,1.758405781936336
400,mass now,4,219.5,-2.7286308049958166,2.7286308049958166,1.7521853584036853
400,of stairs .,4,200.5,-2.80815732558228,2.8081573255822794,1.73541002875511
400,dyspnea 25,4,202.5,-2.7296515738861973,2.7296515738861973,1.7172826633408866
400,progression depression,4,272.0,-2.6868948104039934,2.6868948104039934,1.6361045302814414
400,fullness,4,263.25,2.610679878197894,2.610679878197894,1.5105869562881333
400,negative nuclear,4,261.0,2.629044247844432,2.629044247844432,1.4944644180351498
400,vena,3,29.333333333333332,-3.4913162206468074,3.4913162206468074,3.244070452752418
400,superior vena,3,31.0,-3.501177449951941,3.501177449951941,3.2309830261097736
400,- metastatic nsclc,3,51.666666666666664,3.2886987591053267,3.2886987591053267,2.9096660998107127
400,evidence of superior,3,80.66666666666667,-3.220716472023311,3.220716472023311,2.7603426462042377
400,anc <1.0,3,77.66666666666667,-3.1875398130204613,3.187539813020462,2.6064253074986534
400,70 100 fatigue,3,75.0,-3.066513530396657,3.066513530396657,2.4968844893577096
400,with a more,3,70.66666666666667,-3.026495084210852,3.026495084210852,2.4745472846806975
400,may be,3,150.33333333333334,-2.982050764416668,2.9820507644166674,2.4469638876318816
400,m1 right,3,79.33333333333333,2.9391967363155103,2.9391967363155103,2.429186647729429
400,left lung no,3,64.0,2.9905513253418228,2.9905513253418228,2.4052175108092135
400,complexity <new,3,119.0,-3.092796534879747,3.092796534879747,2.4044717355252447
400,complexity <new note>,3,119.33333333333333,-3.092796534879747,3.092796534879747,2.4044717355252447
400,recist criteria,3,129.66666666666666,3.048450329693176,3.048450329693176,2.3895432332263455
400,lung shows,3,136.66666666666666,3.0489771055135786,3.0489771055135777,2.371756350080505
400,of superior vena,3,134.66666666666666,-3.00288171923003,3.00288171923003,2.367717321763293
400,are diagnostic,3,80.66666666666667,2.963941121673131,2.963941121673131,2.35158633347721
400,are diagnostic of,3,81.0,2.963941121673131,2.963941121673131,2.35158633347721
400,infusion hold chemotherapy,3,98.33333333333333,-2.98689416819276,2.98689416819276,2.3348066564698127
400,symptoms or,3,81.33333333333333,-3.0110446760979896,3.0110446760979896,2.318284822723253
400,analgesia,3,110.0,-2.980067768941337,2.980067768941337,2.303648649327061
400,social function 70,3,97.0,-2.9565912432444015,2.9565912432444006,2.2865196979150255
400,pelvic lymphadenopathy.,3,164.66666666666666,-3.054481023235413,3.054481023235413,2.2780881263054584
400,<1 %,3,120.33333333333333,-3.121611006491463,3.121611006491463,2.236607372121303
400,- metastatic,3,126.66666666666667,3.0035223843048278,3.0035223843048278,2.224299024792637
400,left lung,3,110.0,2.93481120088814,2.9348112008881397,2.2125204370056193
400,cytopenias,3,156.66666666666666,-2.972136814057397,2.972136814057397,2.195048095464776
400,and to discuss,3,131.0,-2.9299372658701035,2.929937265870104,2.1739392662685506
400,reports increasing fatigue,3,127.33333333333333,-2.890772991850795,2.8907729918507954,2.147928860982942
400,with primary,3,171.33333333333334,2.863916923898947,2.863916923898947,2.1468470346586477
400,reports increasing,3,152.33333333333334,-2.8733884019998825,2.8733884019998825,2.140141407729572
400,cell lung carcinoma,3,212.33333333333334,2.978046311701936,2.978046311701936,2.13861344302788
400,allergies nkda social,3,178.0,-2.941673406555282,2.941673406555282,2.1343579994633424
400,rubs,3,162.66666666666666,2.839131920182456,2.839131920182455,2.120371316419208
400,palpitations or,3,139.0,2.925378099072624,2.925378099072624,2.10820031111953
400,70 100,3,131.0,-2.8600388572044673,2.8600388572044673,2.09235857619062
400,given molecular,3,135.33333333333334,2.8056054991543884,2.8056054991543884,2.0797843780509964
400,status. ---,3,123.66666666666667,-2.85605826807647,2.85605826807647,2.0326194243682942
400,offer early,3,166.33333333333334,-2.915429115026902,2.915429115026902,2.021221244534973
400,score <1 %,3,215.33333333333334,-2.9404142525471872,2.9404142525471872,1.9852969464972896
400,fdg-avid osseous lesions,3,155.66666666666666,-2.815581720918345,2.815581720918345,1.9792094008167516
400,murmurs rubs,3,169.33333333333334,2.801022574494384,2.801022574494384,1.952661253466874
400,no murmurs rubs,3,169.0,2.801022574494384,2.801022574494384,1.952661253466874
400,--- subjective chief,3,131.0,2.7407920322179735,2.7407920322179735,1.9475002875148402
400,metastatic nsclc,3,145.66666666666666,2.8495435611440407,2.8495435611440407,1.9189939543282286
400,after prior,3,138.0,2.877284747308696,2.877284747308696,1.9184553030167815
400,tract,3,167.0,2.8708742755845935,2.870874275584594,1.9099514100685326
400,- high pd-l1,3,214.0,2.79751592003039,2.797515920030389,1.907721167450342
400,----------------------- kras c.34g>t,3,181.66666666666666,2.8380650841880133,2.8380650841880133,1.8914023933163857
400,additional focal hepatic,3,172.66666666666666,2.744006403315622,2.744006403315622,1.8808636179115836
400,e.g. new,3,210.33333333333334,2.856676792077233,2.856676792077233,1.8719831206761846
400,chest pain no,3,162.66666666666666,2.824802076819033,2.824802076819033,1.8602469138226836
400,lymphadenopathy. - lungs,3,255.66666666666666,-2.7568136577629403,2.7568136577629403,1.8570184648480428
400,three cycles,3,181.33333333333334,2.737940877007034,2.737940877007034,1.8529624213798022
400,---------------- kras g12c,3,185.0,-2.714934196561336,2.714934196561336,1.8415620409746616
400,nodules identified in,3,189.33333333333334,-2.7698508158141877,2.7698508158141877,1.8384382540856639
400,30 s,3,200.66666666666666,2.8208095940316866,2.820809594031686,1.8314871372272439
400,for 3,3,202.0,2.7461518563849796,2.7461518563849796,1.8306388281568573
400,fatigue grade,3,206.0,2.7114996943827294,2.7114996943827294,1.8276766434231633
400,the immunophenotype ttf-1+,3,197.0,-2.663399307038898,2.6633993070388984,1.8132375209093137
400,evidence of acute,3,229.0,2.8107686269437253,2.8107686269437253,1.7990166573308735
400,identified. overall imaging,3,215.33333333333334,-2.5480802858780898,2.5480802858780898,1.7442827106461696
400,unremarkable. - no,3,180.33333333333334,-2.7123007064040436,2.712300706404044,1.7419028101587157
400,--- subjective,3,180.0,2.6826725536696565,2.6826725536696565,1.7272001546619655
400,stairs .,3,186.66666666666666,-2.7363519179390523,2.7363519179390523,1.7193330999837972
400,without focal,3,223.66666666666666,2.722133876120978,2.722133876120978,1.6957864396848044
400,- within normal,3,231.0,-2.6949099636162224,2.6949099636162224,1.6757011956867622
400,<1 %.,3,217.33333333333334,-2.781106064923639,2.781106064923639,1.670052905923421
400,75 100 cognitive,3,207.0,-2.7218498949650214,2.721849894965022,1.6592179819694814
400,subjective chief,3,234.33333333333334,2.584626092942123,2.584626092942123,1.6360807404745321
400,subjective chief complaint,3,234.66666666666666,2.584626092942123,2.584626092942123,1.6360807404745321
400,other no abnormal,3,230.33333333333334,-2.614363348143316,2.614363348143316,1.6291771729181355
400,- within,3,245.33333333333334,-2.651454068068461,2.651454068068461,1.6059933901863224
400,metastasis management,3,233.33333333333334,2.5363717644024883,2.5363717644024883,1.5991816679802404
400,are common in,3,241.66666666666666,-2.705587522341768,2.705587522341768,1.5705417987939818
400,testing.,3,252.33333333333334,2.715228061542062,2.715228061542062,1.5634224028353685
400,resolution,3,260.3333333333333,2.648960388969757,2.648960388969757,1.5612209088979832
400,braf no,3,260.0,-2.559453218774713,2.5594532187747134,1.5287570602713065
400,and risks of,3,288.6666666666667,2.6450259467789463,2.6450259467789463,1.516594045304436
400,on exertion mild,3,251.0,-2.630779709592341,2.6307797095923404,1.5034163500689655
400,paroxysmal,3,265.0,2.617293343800308,2.617293343800308,1.489968844488053
400,paroxysmal nocturnal,3,264.0,2.617293343800308,2.617293343800308,1.489968844488053
400,deletion exons,3,272.3333333333333,-2.6064380065679296,2.6064380065679296,1.4882915950903322
400,pd-l1 tps >=,3,263.3333333333333,2.6433460053523827,2.6433460053523823,1.4800196231348872
400,negative nuclear excludes,3,281.0,2.5316913489759236,2.5316913489759236,1.457419585311419
400,nuclear excludes,3,279.6666666666667,2.5316913489759236,2.5316913489759236,1.457419585311419
400,nuclear excludes squamous,3,280.3333333333333,2.5316913489759236,2.5316913489759236,1.457419585311419
400,ki-67,3,272.6666666666667,2.6600471811280637,2.6600471811280637,1.4189829340263589
400,snvs,3,278.0,2.4817238403030406,2.4817238403030406,1.3848925037541349
400,but he,3,371.3333333333333,2.5230913972244187,2.5230913972244187,1.2191703611277134
400,adenopathy.,2,22.0,3.5543192475883867,3.5543192475883867,3.287745304019258
400,of superior,2,34.0,-3.340616632827561,3.340616632827561,3.19239100219976
400,metastasis in,2,49.0,3.236586168450538,3.236586168450538,2.866767751639607
400,pain no new,2,87.5,-3.3301602582753205,3.3301602582753205,2.83410407206082
400,superior,2,57.5,-3.2893836425230356,3.2893836425230356,2.7548105010920194
400,55 emotional,2,33.5,3.0706975549366247,3.0706975549366247,2.6868603605695465
400,40 100 emotional,2,46.0,-3.1331602976629584,3.1331602976629584,2.662365355561022
400,role function 40,2,51.0,-3.129313754099454,3.129313754099454,2.656348750255698
400,55 emotional function,2,38.0,3.055937388859017,3.055937388859017,2.6370246582562555
400,and may,2,70.0,-3.026877225879976,3.026877225879976,2.587192953039345
400,no cervical adenopathy.,2,82.0,3.0755053473819602,3.0755053473819602,2.5283794242065496
400,on quality,2,84.5,-3.135279227368687,3.135279227368687,2.5153787752272563
400,on quality of,2,83.5,-3.135279227368687,3.135279227368687,2.5153787752272563
400,upper-normal,2,73.0,-3.034818153746989,3.034818153746989,2.507633231896329
400,pd-l1 22c3,2,57.0,-3.07748932706579,3.07748932706579,2.503917929726488
400,trends mild anemia,2,61.0,3.10116292858815,3.10116292858815,2.487015530755033
400,- fda-approved,2,72.5,2.9959933425430187,2.9959933425430187,2.4440381869958827
400,laboratory trends mild,2,66.0,3.031513117527174,3.031513117527174,2.4272179950323083
400,trends mild,2,67.0,3.031513117527174,3.031513117527174,2.4272179950323083
400,mass or,2,84.0,3.0345372556565176,3.0345372556565176,2.4107228481715763
400,indicated,2,79.5,2.9928161941794618,2.9928161941794618,2.405330773797221
400,increasing,2,86.5,-3.087260076675313,3.087260076675313,2.4015631945959526
400,axial dimension previously,2,165.0,-3.0813752331910615,3.0813752331910615,2.3950169690085086
400,cervical adenopathy.,2,89.5,3.0044028208489317,3.0044028208489317,2.380807490878924
400,alk or,2,86.0,-3.0937396519671005,3.0937396519671005,2.3614107038609955
400,60 %,2,80.0,3.027543684901336,3.027543684901336,2.350335311327396
400,the limited upper,2,77.0,-3.051817123752449,3.051817123752449,2.3430221056038896
400,function 55 emotional,2,66.5,2.969617274672955,2.969617274672955,2.340171846364375
400,to obtain,2,139.5,-3.006728596000759,3.006728596000759,2.3398975476365
400,john martinez age,2,66.5,-2.914691134006565,2.914691134006565,2.3317529072052516
400,intra-abdominal,2,162.0,3.063843857343152,3.063843857343152,2.319902893210318
400,definitive squamous,2,92.0,3.0292370136641447,3.0292370136641447,2.3079003540848633
400,no definitive squamous,2,91.0,3.0292370136641447,3.0292370136641447,2.3079003540848633
400,maintaining quality,2,102.0,2.9972255056396433,2.9972255056396433,2.297106605502125
400,clinician,2,104.5,2.9143401523631205,2.9143401523631205,2.2861047651479263
400,impact on quality,2,153.5,-3.03508808226327,3.03508808226327,2.2749616896389413
400,- rna-based,2,79.0,2.9081765497699648,2.9081765497699648,2.2552012256273395
400,lisinopril - no,2,199.5,-3.0240908188299334,3.0240908188299334,2.249006629615074
400,- age,2,165.0,-2.922990785677739,2.922990785677739,2.242691789023332
400,gem,2,101.0,2.948877971473001,2.948877971473001,2.2183361618219593
400,alk or ros1,2,102.5,-3.0009596081403944,3.0009596081403944,2.214969949389677
400,3 ml s,2,121.0,2.8924303437546097,2.8924303437546097,2.1994432314251
400,ml s,2,139.5,2.9226907977191416,2.9226907977191416,2.1980427863884966
400,mass now measures,2,111.5,-3.033628535224497,3.033628535224497,2.1760400221115894
400,lungs - a,2,104.5,-2.866310791395186,2.866310791395186,2.1710476139322745
400,to reduced,2,186.5,2.91288291419317,2.91288291419317,2.1546580770941692
400,murmurs rubs or,2,104.5,2.912763872960971,2.912763872960971,2.1498471694341355
400,rubs or,2,104.5,2.912763872960971,2.912763872960971,2.1498471694341355
400,maintaining quality of,2,124.0,2.9473630702776674,2.9473630702776674,2.149579216644616
400,30 nausea,2,136.5,-2.9135747492244075,2.9135747492244075,2.1490050379001455
400,fatigue 30 nausea,2,135.5,-2.9135747492244075,2.9135747492244075,2.1490050379001455
400,administer,2,125.5,2.9133381439741703,2.9133381439741703,2.130160152023977
400,pack-years quit 2,2,126.5,-2.8859200435317325,2.8859200435317325,2.1095108012617776
400,loss -,2,134.5,2.920287745577648,2.920287745577648,2.107371250065763
400,multiplanar,2,124.0,2.824252555683975,2.824252555683975,2.0892866050634002
400,minutes post-injection. low-dose,2,187.0,-2.800390892021059,2.800390892021059,2.086634996004303
400,increasing fatigue,2,116.0,-2.844244698482794,2.844244698482794,2.075860576065156
400,mucosa moist.,2,178.0,2.8473177445213658,2.8473177445213658,2.074028600034669
400,deletion exons 1-2,2,177.0,-2.9166159248125485,2.9166159248125485,2.070801370781329
400,exons 1-2,2,176.0,-2.9166159248125485,2.9166159248125485,2.070801370781329
400,medications current,2,134.5,2.785681392834653,2.785681392834653,2.069849535660608
400,oral mucosa moist.,2,179.0,2.837090964634492,2.837090964634492,2.0662501187670435
400,vaf copy-number,2,183.0,2.8751824001219974,2.8751824001219974,2.0416089631008036
400,70,2,142.5,-2.8995258013406033,2.8995258013406033,2.039260966494986
400,. physical examination,2,178.0,2.8836279111426064,2.8836279111426064,2.0213985864444424
400,tmb and stk11,2,144.0,-2.8621312660482268,2.8621312660482268,2.018810927818492
400,70 100 instrument,2,173.5,-2.8289426893419107,2.8289426893419107,2.018436135596199
400,dimension previously,2,116.5,-3.070737308808047,3.070737308808047,2.001283675276335
400,neurologic deficits. he,2,158.5,-2.8086607159232777,2.8086607159232777,1.9991898008006959
400,loss-of-function cdkn2a,2,203.0,2.7527554980455475,2.7527554980455475,1.9956057294996081
400,3 nad in,2,184.0,2.7222984057902337,2.7222984057902337,1.980940568452853
400,------ --------------------------------,2,136.0,2.8524705020194636,2.8524705020194636,1.9786805086407524
400,. physical,2,177.0,2.8239083100668125,2.8239083100668125,1.9718847868259544
400,patient john martinez,2,123.0,-2.759768311172065,2.759768311172065,1.9709459222136674
400,benefits and risks,2,187.5,2.7567632701789577,2.7567632701789577,1.960498917818509
400,low pd-l1,2,122.0,-2.9412231325013707,2.9412231325013707,1.9502074085712677
400,current -,2,147.0,2.7739323825881512,2.7739323825881512,1.9495547991860982
400,missense snv,2,174.0,2.7256471909509226,2.7256471909509226,1.9478950586368582
400,. imaging -,2,130.0,-2.7762673280994226,2.7762673280994226,1.9475049889722267
400,difficulty,2,213.0,-2.8156152955839504,2.8156152955839504,1.9154911286445067
400,unchecked cell-cycle progression.,2,148.5,-2.71181705674656,2.71181705674656,1.8995935182444974
400,dyspnea hemoptysis,2,206.0,-2.7820696978076325,2.7820696978076325,1.889672535282535
400,and may contribute,2,163.5,-2.793261215871164,2.793261215871164,1.8854513207130355
400,each core,2,146.5,-2.7015498948205074,2.7015498948205074,1.8565819473390948
400,------------ ------ --------------------------------,2,167.0,2.81307095587367,2.81307095587367,1.844650035229142
400,john martinez,2,154.5,-2.7153119849879506,2.7153119849879506,1.8420674849917766
400,nodules identified,2,179.5,-2.8039490033463554,2.8039490033463554,1.8349863024611577
400,to reduced responsiveness,2,153.0,2.739492919619213,2.739492919619213,1.8267270954632446
400,differential and cmp,2,217.0,-2.7895384097157647,2.7895384097157647,1.814832180531469
400,--- technique,2,185.5,2.7110287582244434,2.7110287582244434,1.8148172788973294
400,for ongoing trials,2,142.5,2.9010689018463394,2.9010689018463394,1.8131680636539622
400,primary nsclc,2,164.0,2.6733664344042087,2.6733664344042087,1.8057679540629068
400,10 days ago,2,159.5,-2.72590559658336,2.72590559658336,1.8046695821857166
400,constitutional fatigue weight,2,156.0,-2.697255357869026,2.697255357869026,1.7952019156139176
400,l - within,2,178.0,-2.740739486755767,2.740739486755767,1.7920668007319516
400,- discuss potential,2,152.0,-2.7459217150187456,2.7459217150187456,1.7854387792850503
400,lung no focal,2,175.0,2.7646021705443475,2.7646021705443475,1.7653016797607943
400,0.2 cm 0.2,2,169.5,-2.761072229631761,2.761072229631761,1.7641256564849166
400,75 cognitive,2,230.5,-2.7717167902566944,2.7717167902566944,1.760711230788969
400,and risks,2,200.0,2.752946918908828,2.752946918908828,1.75801181746808
400,demonstrated activity,2,183.0,-2.743943693785016,2.743943693785016,1.7558305696374932
400,reinforce,2,176.0,2.7169161627460126,2.7169161627460126,1.746963996389435
400,core biopsy .,2,188.5,-2.783064441857131,2.783064441857131,1.7394152761607067
400,seen,2,172.0,-2.665584296730117,2.665584296730117,1.732629792874576
400,chemotherapy for metastatic,2,192.5,2.7113710661132773,2.7113710661132773,1.7277579271280503
400,completed 4 cycles,2,232.5,-2.81794596869213,2.81794596869213,1.7242296792612102
400,- normal. -,2,240.0,-2.6517801751646797,2.6517801751646797,1.7241133349889175
400,week - lives,2,243.5,-2.805841242326333,2.805841242326333,1.7110801592283171
400,expressed,2,180.5,-2.6258329529956494,2.6258329529956494,1.7029984148853017
400,weeks earlier,2,207.5,-2.687253395027125,2.687253395027125,1.702332564279438
400,collections,2,178.0,-2.6128300538308387,2.6128300538308387,1.6983395349900452
400,mildly fatigued,2,217.0,-2.6675717382062802,2.6675717382062802,1.694314520385661
400,ongoing trials,2,181.0,2.8153379957412694,2.8153379957412694,1.6921127228111597
400,score < 1,2,181.0,-2.7521908215650273,2.7521908215650273,1.6864055637212303
400,context,2,178.5,2.743735342378974,2.743735342378974,1.683391958625763
400,<=3.0,2,211.5,2.7434421891646665,2.7434421891646665,1.6818194484426057
400,have demonstrated activity,2,193.5,-2.68984850717808,2.68984850717808,1.6811553169862998
400,---------- ----------,2,200.0,-2.739697127714047,2.739697127714047,1.6792941696432542
400,detected -,2,246.0,-2.6456817519870572,2.6456817519870572,1.6791647657395248
400,after three cycles,2,217.0,2.7776162565968257,2.7776162565968257,1.6736320856417795
400,psychiatric mild anxiety,2,203.5,-2.68073719300864,2.68073719300864,1.6714242418685348
400,---------------- kras,2,220.0,-2.6442767503113296,2.6442767503113296,1.6698193911671737
400,that is,2,201.5,2.772957702596119,2.772957702596119,1.6669150954468155
400,at bases,2,229.0,-2.624418862188801,2.624418862188801,1.6601706563209218
400,bone or,2,229.5,-2.7390470834237255,2.7390470834237255,1.659894704026895
400,9.8,2,247.5,-2.585223381720785,2.585223381720785,1.648642076337437
400,500,2,231.5,-2.717892914337887,2.717892914337887,1.6483464363948706
400,infiltrated,2,241.0,2.7165453385403193,2.7165453385403193,1.6475945753454124
400,infiltrated by,2,240.0,2.7165453385403193,2.7165453385403193,1.6475945753454124
400,labs earlier if,2,216.5,2.6692570648954668,2.6692570648954668,1.6456509626106797
400,diagnostic radiology,2,191.5,-2.7442724139290267,2.7442724139290267,1.6454816380587798
400,show mild,2,237.0,-2.7593152807197794,2.7593152807197794,1.632918398617183
400,homozygous deletion exons,2,214.5,-2.6413473430905876,2.6413473430905876,1.6282397240074735
400,pre-contrast,2,203.5,2.628791357572806,2.628791357572806,1.610296204828928
400,- offer early,2,193.0,-2.738129749374625,2.738129749374625,1.6086453733963166
400,hilar nodes -,2,224.0,-2.7298922994540336,2.7298922994540336,1.6078991160923377
400,and gemcitabine,2,213.0,-2.6730694241006887,2.6730694241006887,1.6021491396011958
400,role function 55,2,211.5,2.706592038609354,2.706592038609354,1.6016373353117173
400,> 500,2,212.5,-2.661460625560763,2.661460625560763,1.6016276788401986
